"@timestamp","system.cpu.total.norm.pct"
"Oct 6, 2021 @ 14:43:29.553","40.629999999999995%"
"Oct 6, 2021 @ 14:43:28.553","40.195%"
"Oct 6, 2021 @ 14:43:27.553","41.945%"
"Oct 6, 2021 @ 14:43:26.553","40.255%"
"Oct 6, 2021 @ 14:43:25.553","42.235%"
"Oct 6, 2021 @ 14:43:24.553","41.01%"
"Oct 6, 2021 @ 14:43:23.553","40.905%"
"Oct 6, 2021 @ 14:43:22.553","40.05%"
"Oct 6, 2021 @ 14:43:21.553","41.084999999999994%"
"Oct 6, 2021 @ 14:43:20.553","41.265%"
"Oct 6, 2021 @ 14:43:19.553","41.644999999999996%"
"Oct 6, 2021 @ 14:43:18.553","42.07%"
"Oct 6, 2021 @ 14:43:17.553","40.805%"
"Oct 6, 2021 @ 14:43:16.553","40.58%"
"Oct 6, 2021 @ 14:43:15.553","41.480000000000004%"
"Oct 6, 2021 @ 14:43:14.553","43.18%"
"Oct 6, 2021 @ 14:43:13.553","40.04%"
"Oct 6, 2021 @ 14:43:12.553","43.32%"
"Oct 6, 2021 @ 14:43:11.553","42.75%"
"Oct 6, 2021 @ 14:43:10.553","42.015%"
"Oct 6, 2021 @ 14:43:09.553","41.495%"
"Oct 6, 2021 @ 14:43:08.553","40.955%"
"Oct 6, 2021 @ 14:43:07.553","41.065%"
"Oct 6, 2021 @ 14:43:06.553","42.375%"
"Oct 6, 2021 @ 14:43:05.553","39.010000000000005%"
"Oct 6, 2021 @ 14:43:04.553","40.585%"
"Oct 6, 2021 @ 14:43:03.553","40.56%"
"Oct 6, 2021 @ 14:43:02.553","41.849999999999994%"
"Oct 6, 2021 @ 14:43:01.553","41.425%"
"Oct 6, 2021 @ 14:43:00.553","40.68%"
"Oct 6, 2021 @ 14:42:59.553","41.510000000000005%"
"Oct 6, 2021 @ 14:42:58.553","41.3%"
"Oct 6, 2021 @ 14:42:57.553","41.315%"
"Oct 6, 2021 @ 14:42:56.553","43.269999999999996%"
"Oct 6, 2021 @ 14:42:55.553","41.195%"
"Oct 6, 2021 @ 14:42:54.553","41.855000000000004%"
"Oct 6, 2021 @ 14:42:53.553","41.285%"
"Oct 6, 2021 @ 14:42:52.553","41.91%"
"Oct 6, 2021 @ 14:42:51.553","41.075%"
"Oct 6, 2021 @ 14:42:50.553","47.894999999999996%"
"Oct 6, 2021 @ 14:42:49.553","46.230000000000004%"
"Oct 6, 2021 @ 14:42:48.553","45.19%"
"Oct 6, 2021 @ 14:42:47.553","46.33%"
"Oct 6, 2021 @ 14:42:46.553","44.775%"
"Oct 6, 2021 @ 14:42:45.553","44.14%"
"Oct 6, 2021 @ 14:42:44.553","46.44%"
"Oct 6, 2021 @ 14:42:43.553","44.455%"
"Oct 6, 2021 @ 14:42:42.553","44.900000000000006%"
"Oct 6, 2021 @ 14:42:41.553","44.855000000000004%"
"Oct 6, 2021 @ 14:42:40.553","45.625%"
"Oct 6, 2021 @ 14:42:39.553","44.745000000000005%"
"Oct 6, 2021 @ 14:42:38.554","47.19%"
"Oct 6, 2021 @ 14:42:37.553","46.06%"
"Oct 6, 2021 @ 14:42:36.553","47.135000000000005%"
"Oct 6, 2021 @ 14:42:35.553","49.545%"
"Oct 6, 2021 @ 14:42:34.553","54.085%"
"Oct 6, 2021 @ 14:42:33.553","57.465%"
"Oct 6, 2021 @ 14:42:32.553","56.625%"
"Oct 6, 2021 @ 14:42:31.553","54.725%"
"Oct 6, 2021 @ 14:42:30.553","54.535%"
"Oct 6, 2021 @ 14:42:29.553","51.790000000000006%"
"Oct 6, 2021 @ 14:42:28.553","51.47%"
"Oct 6, 2021 @ 14:42:27.553","52.394999999999996%"
"Oct 6, 2021 @ 14:42:26.553","53.07%"
"Oct 6, 2021 @ 14:42:25.553","52.355%"
"Oct 6, 2021 @ 14:42:24.553","54.17%"
"Oct 6, 2021 @ 14:42:23.553","51.86%"
"Oct 6, 2021 @ 14:42:22.553","52.675%"
"Oct 6, 2021 @ 14:42:21.553","52.165%"
"Oct 6, 2021 @ 14:42:20.553","56.540000000000006%"
"Oct 6, 2021 @ 14:42:19.553","55.004999999999995%"
"Oct 6, 2021 @ 14:42:18.553","61.269999999999996%"
"Oct 6, 2021 @ 14:42:17.553","66.545%"
"Oct 6, 2021 @ 14:42:16.553","64.79%"
"Oct 6, 2021 @ 14:42:15.553","66.58500000000001%"
"Oct 6, 2021 @ 14:42:14.553","67.965%"
"Oct 6, 2021 @ 14:42:13.553","66.62%"
"Oct 6, 2021 @ 14:42:12.553","67.385%"
"Oct 6, 2021 @ 14:42:11.553","70.74%"
"Oct 6, 2021 @ 14:42:10.553","65.37%"
"Oct 6, 2021 @ 14:42:09.553","67.32499999999999%"
"Oct 6, 2021 @ 14:42:08.553","77.475%"
"Oct 6, 2021 @ 14:42:07.553","81.255%"
"Oct 6, 2021 @ 14:42:06.553","80.74000000000001%"
"Oct 6, 2021 @ 14:42:05.553","80.315%"
"Oct 6, 2021 @ 14:42:04.553","75.52000000000001%"
"Oct 6, 2021 @ 14:42:03.553","79.26%"
"Oct 6, 2021 @ 14:42:02.553","81.725%"
"Oct 6, 2021 @ 14:42:01.553","80.905%"
"Oct 6, 2021 @ 14:42:00.553","81.82%"
"Oct 6, 2021 @ 14:41:59.553","79.185%"
"Oct 6, 2021 @ 14:41:58.553","79.34%"
"Oct 6, 2021 @ 14:41:57.553","78.74%"
"Oct 6, 2021 @ 14:41:56.553","75.88499999999999%"
"Oct 6, 2021 @ 14:41:55.553","77.08%"
"Oct 6, 2021 @ 14:41:54.553","76.83%"
"Oct 6, 2021 @ 14:41:53.553","77.7%"
"Oct 6, 2021 @ 14:41:52.553","77.83000000000001%"
"Oct 6, 2021 @ 14:41:51.553","75.62%"
"Oct 6, 2021 @ 14:41:50.553","83.235%"
"Oct 6, 2021 @ 14:41:49.553","82.81%"
"Oct 6, 2021 @ 14:41:48.553","78.92500000000001%"
"Oct 6, 2021 @ 14:41:47.553","78.41499999999999%"
"Oct 6, 2021 @ 14:41:46.553","79.215%"
"Oct 6, 2021 @ 14:41:45.553","80.225%"
"Oct 6, 2021 @ 14:41:44.553","81.99%"
"Oct 6, 2021 @ 14:41:43.553","81.575%"
"Oct 6, 2021 @ 14:41:42.553","79.18%"
"Oct 6, 2021 @ 14:41:41.553","76.75999999999999%"
"Oct 6, 2021 @ 14:41:40.553","76.53999999999999%"
"Oct 6, 2021 @ 14:41:39.553","75.845%"
"Oct 6, 2021 @ 14:41:38.553","76.745%"
"Oct 6, 2021 @ 14:41:37.553","76.32499999999999%"
"Oct 6, 2021 @ 14:41:36.553","74.16499999999999%"
"Oct 6, 2021 @ 14:41:35.553","74.715%"
"Oct 6, 2021 @ 14:41:34.553","73.045%"
"Oct 6, 2021 @ 14:41:33.553","78.39%"
"Oct 6, 2021 @ 14:41:32.553","72.98%"
"Oct 6, 2021 @ 14:41:31.553","73.53999999999999%"
"Oct 6, 2021 @ 14:41:30.553","74.21000000000001%"
"Oct 6, 2021 @ 14:41:29.553","74.875%"
"Oct 6, 2021 @ 14:41:28.553","80.96%"
"Oct 6, 2021 @ 14:41:27.553","81.475%"
"Oct 6, 2021 @ 14:41:26.553","82.435%"
"Oct 6, 2021 @ 14:41:25.553","79.715%"
"Oct 6, 2021 @ 14:41:24.553","75.965%"
"Oct 6, 2021 @ 14:41:23.553","76.6%"
"Oct 6, 2021 @ 14:41:22.553","76.64500000000001%"
"Oct 6, 2021 @ 14:41:21.553","75.705%"
"Oct 6, 2021 @ 14:41:20.553","80.025%"
"Oct 6, 2021 @ 14:41:19.553","76.32499999999999%"
"Oct 6, 2021 @ 14:41:18.553","73.44999999999999%"
"Oct 6, 2021 @ 14:41:17.553","74.4%"
"Oct 6, 2021 @ 14:41:16.553","76.725%"
"Oct 6, 2021 @ 14:41:15.553","78.945%"
"Oct 6, 2021 @ 14:41:14.553","78.605%"
"Oct 6, 2021 @ 14:41:13.553","81.12%"
"Oct 6, 2021 @ 14:41:12.553","79.53999999999999%"
"Oct 6, 2021 @ 14:41:11.553","77.445%"
"Oct 6, 2021 @ 14:41:10.553","75.275%"
"Oct 6, 2021 @ 14:41:09.553","78.45%"
"Oct 6, 2021 @ 14:41:08.553","75.85%"
"Oct 6, 2021 @ 14:41:07.553","74.44%"
"Oct 6, 2021 @ 14:41:06.553","73.625%"
"Oct 6, 2021 @ 14:41:05.553","76.21000000000001%"
"Oct 6, 2021 @ 14:41:04.553","74.39%"
"Oct 6, 2021 @ 14:41:03.553","78.525%"
"Oct 6, 2021 @ 14:41:02.553","79.94%"
"Oct 6, 2021 @ 14:41:01.553","77.78999999999999%"
"Oct 6, 2021 @ 14:41:00.553","75.405%"
"Oct 6, 2021 @ 14:40:59.553","75.43%"
"Oct 6, 2021 @ 14:40:58.553","76.38%"
"Oct 6, 2021 @ 14:40:57.553","77.045%"
"Oct 6, 2021 @ 14:40:56.553","77.66999999999999%"
"Oct 6, 2021 @ 14:40:55.557","76.53999999999999%"
"Oct 6, 2021 @ 14:40:54.553","76.525%"
"Oct 6, 2021 @ 14:40:53.553","73.6%"
"Oct 6, 2021 @ 14:40:52.553","76.14%"
"Oct 6, 2021 @ 14:40:51.553","72.19999999999999%"
"Oct 6, 2021 @ 14:40:50.553","71.905%"
"Oct 6, 2021 @ 14:40:49.553","69.335%"
"Oct 6, 2021 @ 14:40:48.553","69.97%"
"Oct 6, 2021 @ 14:40:47.553","68.795%"
"Oct 6, 2021 @ 14:40:46.553","70.91999999999999%"
"Oct 6, 2021 @ 14:40:45.553","69.05%"
"Oct 6, 2021 @ 14:40:44.553","70.425%"
"Oct 6, 2021 @ 14:40:43.553","69.655%"
"Oct 6, 2021 @ 14:40:42.553","68.82%"
"Oct 6, 2021 @ 14:40:41.553","74.86%"
"Oct 6, 2021 @ 14:40:40.553","77.59%"
"Oct 6, 2021 @ 14:40:39.553","79.505%"
"Oct 6, 2021 @ 14:40:38.553","81.805%"
"Oct 6, 2021 @ 14:40:37.553","78.445%"
"Oct 6, 2021 @ 14:40:36.553","74.39500000000001%"
"Oct 6, 2021 @ 14:40:35.553","65.265%"
"Oct 6, 2021 @ 14:40:34.553","46.760000000000005%"
"Oct 6, 2021 @ 14:40:33.553","54.43%"
"Oct 6, 2021 @ 14:40:32.553","54.155%"
"Oct 6, 2021 @ 14:40:31.553","49.775%"
"Oct 6, 2021 @ 14:40:30.553","48.78%"
"Oct 6, 2021 @ 14:40:29.553","49.875%"
"Oct 6, 2021 @ 14:40:28.553","49.94%"
"Oct 6, 2021 @ 14:40:27.553","50.195%"
"Oct 6, 2021 @ 14:40:26.553","48.385000000000005%"
"Oct 6, 2021 @ 14:40:25.553","48.785%"
"Oct 6, 2021 @ 14:40:24.553","48.075%"
"Oct 6, 2021 @ 14:40:23.553","47.004999999999995%"
"Oct 6, 2021 @ 14:40:22.553","46.375%"
"Oct 6, 2021 @ 14:40:21.553","49.285%"
"Oct 6, 2021 @ 14:40:20.553","44.03%"
"Oct 6, 2021 @ 14:40:19.553","43.455%"
"Oct 6, 2021 @ 14:40:18.553","46.415%"
"Oct 6, 2021 @ 14:40:17.553","47.525000000000006%"
"Oct 6, 2021 @ 14:40:16.553","52.235%"
"Oct 6, 2021 @ 14:40:15.553","48.54%"
"Oct 6, 2021 @ 14:40:14.553","43.510000000000005%"
"Oct 6, 2021 @ 14:40:13.553","48.225%"
"Oct 6, 2021 @ 14:40:12.553","49.769999999999996%"
"Oct 6, 2021 @ 14:40:11.553","50.185%"
"Oct 6, 2021 @ 14:40:10.553","46.915%"
"Oct 6, 2021 @ 14:40:09.553","44.095%"
"Oct 6, 2021 @ 14:40:08.553","49.730000000000004%"
"Oct 6, 2021 @ 14:40:07.553","49.1%"
"Oct 6, 2021 @ 14:40:06.553","45.265%"
"Oct 6, 2021 @ 14:40:05.553","45.5%"
"Oct 6, 2021 @ 14:40:04.553","42.55%"
"Oct 6, 2021 @ 14:40:03.553","45.375%"
"Oct 6, 2021 @ 14:40:02.553","44.295%"
"Oct 6, 2021 @ 14:40:01.553","43.845%"
"Oct 6, 2021 @ 14:40:00.553","43.8%"
"Oct 6, 2021 @ 14:39:59.553","41.69%"
"Oct 6, 2021 @ 14:39:58.553","42.335%"
"Oct 6, 2021 @ 14:39:57.553","44.115%"
"Oct 6, 2021 @ 14:39:56.553","44.1%"
"Oct 6, 2021 @ 14:39:55.553","49.655%"
"Oct 6, 2021 @ 14:39:54.553","46.22%"
"Oct 6, 2021 @ 14:39:53.553","45.32%"
"Oct 6, 2021 @ 14:39:52.553","42.239999999999995%"
"Oct 6, 2021 @ 14:39:51.553","48.09%"
"Oct 6, 2021 @ 14:39:50.553","48.91%"
"Oct 6, 2021 @ 14:39:49.553","44.81%"
"Oct 6, 2021 @ 14:39:48.553","43.95%"
"Oct 6, 2021 @ 14:39:47.553","43.775%"
"Oct 6, 2021 @ 14:39:46.553","50.129999999999995%"
"Oct 6, 2021 @ 14:39:45.553","47.519999999999996%"
"Oct 6, 2021 @ 14:39:44.553","44.614999999999995%"
"Oct 6, 2021 @ 14:39:43.553","45.055%"
"Oct 6, 2021 @ 14:39:42.553","44.8%"
"Oct 6, 2021 @ 14:39:41.553","44.599999999999994%"
"Oct 6, 2021 @ 14:39:40.553","41.735%"
"Oct 6, 2021 @ 14:39:39.553","43.705%"
"Oct 6, 2021 @ 14:39:38.553","43.305%"
"Oct 6, 2021 @ 14:39:37.553","42.505%"
"Oct 6, 2021 @ 14:39:36.553","41.870000000000005%"
"Oct 6, 2021 @ 14:39:35.553","43.405%"
"Oct 6, 2021 @ 14:39:34.553","47.185%"
"Oct 6, 2021 @ 14:39:33.553","50.565%"
"Oct 6, 2021 @ 14:39:32.553","45.510000000000005%"
"Oct 6, 2021 @ 14:39:31.553","41.32%"
"Oct 6, 2021 @ 14:39:30.553","42.04%"
"Oct 6, 2021 @ 14:39:29.553","47.099999999999994%"
"Oct 6, 2021 @ 14:39:28.553","46.055%"
"Oct 6, 2021 @ 14:39:27.553","45.705%"
"Oct 6, 2021 @ 14:39:26.553","42.12%"
"Oct 6, 2021 @ 14:39:25.553","45.42%"
"Oct 6, 2021 @ 14:39:24.553","49.205%"
"Oct 6, 2021 @ 14:39:23.553","61.504999999999995%"
"Oct 6, 2021 @ 14:39:22.553","62.209999999999994%"
"Oct 6, 2021 @ 14:39:21.553","62.29%"
"Oct 6, 2021 @ 14:39:20.553","62.805%"
"Oct 6, 2021 @ 14:39:19.553","61.04%"
"Oct 6, 2021 @ 14:39:18.553","61.525000000000006%"
"Oct 6, 2021 @ 14:39:17.553","66.03999999999999%"
"Oct 6, 2021 @ 14:39:16.553","66.795%"
"Oct 6, 2021 @ 14:39:15.553","67.07%"
"Oct 6, 2021 @ 14:39:14.553","65.375%"
"Oct 6, 2021 @ 14:39:13.553","66.77%"
"Oct 6, 2021 @ 14:39:12.553","65.245%"
"Oct 6, 2021 @ 14:39:11.553","69.00999999999999%"
"Oct 6, 2021 @ 14:39:10.553","65.58%"
"Oct 6, 2021 @ 14:39:09.553","62.465%"
"Oct 6, 2021 @ 14:39:08.553","60.4%"
"Oct 6, 2021 @ 14:39:07.553","65.715%"
"Oct 6, 2021 @ 14:39:06.553","65.625%"
"Oct 6, 2021 @ 14:39:05.553","64.705%"
"Oct 6, 2021 @ 14:39:04.553","62.71%"
"Oct 6, 2021 @ 14:39:03.553","63.900000000000006%"
"Oct 6, 2021 @ 14:39:02.553","63.86%"
"Oct 6, 2021 @ 14:39:01.553","63.66499999999999%"
"Oct 6, 2021 @ 14:39:00.553","65.455%"
"Oct 6, 2021 @ 14:38:59.553","63.995%"
"Oct 6, 2021 @ 14:38:58.553","62.795%"
"Oct 6, 2021 @ 14:38:57.553","60.769999999999996%"
"Oct 6, 2021 @ 14:38:56.553","60.730000000000004%"
"Oct 6, 2021 @ 14:38:55.553","61.465%"
"Oct 6, 2021 @ 14:38:54.553","60.46%"
"Oct 6, 2021 @ 14:38:53.553","61.89%"
"Oct 6, 2021 @ 14:38:52.553","61.385%"
"Oct 6, 2021 @ 14:38:51.553","62.61%"
"Oct 6, 2021 @ 14:38:50.553","64.015%"
"Oct 6, 2021 @ 14:38:49.553","63.045%"
"Oct 6, 2021 @ 14:38:48.553","61.905%"
"Oct 6, 2021 @ 14:38:47.553","61.99%"
"Oct 6, 2021 @ 14:38:46.553","62.56%"
"Oct 6, 2021 @ 14:38:45.553","65.39500000000001%"
"Oct 6, 2021 @ 14:38:44.553","65.91499999999999%"
"Oct 6, 2021 @ 14:38:43.553","66.31%"
"Oct 6, 2021 @ 14:38:42.553","66.32%"
"Oct 6, 2021 @ 14:38:41.553","65.75%"
"Oct 6, 2021 @ 14:38:40.553","67.66%"
"Oct 6, 2021 @ 14:38:39.553","63.245%"
"Oct 6, 2021 @ 14:38:38.553","60.295%"
"Oct 6, 2021 @ 14:38:37.553","64.715%"
"Oct 6, 2021 @ 14:38:36.553","65.385%"
"Oct 6, 2021 @ 14:38:35.553","61.57%"
"Oct 6, 2021 @ 14:38:34.553","61.455%"
"Oct 6, 2021 @ 14:38:33.553","60.405%"
"Oct 6, 2021 @ 14:38:32.553","63.485%"
"Oct 6, 2021 @ 14:38:31.553","61.56%"
"Oct 6, 2021 @ 14:38:30.553","60.34%"
"Oct 6, 2021 @ 14:38:29.553","62.07%"
"Oct 6, 2021 @ 14:38:28.553","61.135%"
"Oct 6, 2021 @ 14:38:27.553","61.88%"
"Oct 6, 2021 @ 14:38:26.553","60.66%"
"Oct 6, 2021 @ 14:38:25.553","59.985%"
"Oct 6, 2021 @ 14:38:24.553","62.5%"
"Oct 6, 2021 @ 14:38:23.553","62.735%"
"Oct 6, 2021 @ 14:38:22.553","63.95%"
"Oct 6, 2021 @ 14:38:21.553","61.735%"
"Oct 6, 2021 @ 14:38:20.553","61.78%"
"Oct 6, 2021 @ 14:38:19.553","58.1%"
"Oct 6, 2021 @ 14:38:18.553","57.335%"
"Oct 6, 2021 @ 14:38:17.553","57.715%"
"Oct 6, 2021 @ 14:38:16.553","61.59%"
"Oct 6, 2021 @ 14:38:15.553","61.785%"
"Oct 6, 2021 @ 14:38:14.553","59.565%"
"Oct 6, 2021 @ 14:38:13.553","57.725%"
"Oct 6, 2021 @ 14:38:12.553","59.335%"
"Oct 6, 2021 @ 14:38:11.553","60.385000000000005%"
"Oct 6, 2021 @ 14:38:10.553","58.045%"
"Oct 6, 2021 @ 14:38:09.553","58.305%"
"Oct 6, 2021 @ 14:38:08.553","56.69%"
"Oct 6, 2021 @ 14:38:07.553","62.295%"
"Oct 6, 2021 @ 14:38:06.553","64.985%"
"Oct 6, 2021 @ 14:38:05.553","61.14%"
"Oct 6, 2021 @ 14:38:04.553","59.480000000000004%"
"Oct 6, 2021 @ 14:38:03.553","52.945%"
"Oct 6, 2021 @ 14:38:02.553","36.245000000000005%"
"Oct 6, 2021 @ 14:38:01.553","36.754999999999995%"
"Oct 6, 2021 @ 14:38:00.553","38.085%"
"Oct 6, 2021 @ 14:37:59.553","34.205%"
"Oct 6, 2021 @ 14:37:58.553","34.58%"
"Oct 6, 2021 @ 14:37:57.553","36.695%"
"Oct 6, 2021 @ 14:37:56.553","36.49%"
"Oct 6, 2021 @ 14:37:55.553","36.035%"
"Oct 6, 2021 @ 14:37:54.553","33.375%"
"Oct 6, 2021 @ 14:37:53.553","34.94%"
"Oct 6, 2021 @ 14:37:52.553","37.095%"
"Oct 6, 2021 @ 14:37:51.553","36.065%"
"Oct 6, 2021 @ 14:37:50.553","34.465%"
"Oct 6, 2021 @ 14:37:49.553","33.805%"
"Oct 6, 2021 @ 14:37:48.553","32.81%"
"Oct 6, 2021 @ 14:37:47.553","33.345%"
"Oct 6, 2021 @ 14:37:46.553","37.58%"
"Oct 6, 2021 @ 14:37:45.553","34.87%"
"Oct 6, 2021 @ 14:37:44.553","35.905%"
"Oct 6, 2021 @ 14:37:43.553","34.92%"
"Oct 6, 2021 @ 14:37:42.553","36.815%"
"Oct 6, 2021 @ 14:37:41.553","36.265%"
"Oct 6, 2021 @ 14:37:40.553","37.230000000000004%"
"Oct 6, 2021 @ 14:37:39.553","36.535%"
"Oct 6, 2021 @ 14:37:38.553","35.82%"
"Oct 6, 2021 @ 14:37:37.553","37.535%"
"Oct 6, 2021 @ 14:37:36.553","37.765%"
"Oct 6, 2021 @ 14:37:35.553","38.53%"
"Oct 6, 2021 @ 14:37:34.553","36.555%"
"Oct 6, 2021 @ 14:37:33.553","36.775%"
"Oct 6, 2021 @ 14:37:32.553","38.25%"
"Oct 6, 2021 @ 14:37:31.553","41.935%"
"Oct 6, 2021 @ 14:37:30.553","38.49%"
"Oct 6, 2021 @ 14:37:29.553","40.205%"
"Oct 6, 2021 @ 14:37:28.553","50.805%"
"Oct 6, 2021 @ 14:37:27.553","47.665%"
"Oct 6, 2021 @ 14:37:26.553","47.519999999999996%"
"Oct 6, 2021 @ 14:37:25.553","46.055%"
"Oct 6, 2021 @ 14:37:24.553","44.995000000000005%"
"Oct 6, 2021 @ 14:37:23.553","46.510000000000005%"
"Oct 6, 2021 @ 14:37:22.553","45.67%"
"Oct 6, 2021 @ 14:37:21.553","44.39%"
"Oct 6, 2021 @ 14:37:20.553","44.629999999999995%"
"Oct 6, 2021 @ 14:37:19.553","45.705%"
"Oct 6, 2021 @ 14:37:18.553","54.79%"
"Oct 6, 2021 @ 14:37:17.553","52.46%"
"Oct 6, 2021 @ 14:37:16.553","50.745000000000005%"
"Oct 6, 2021 @ 14:37:15.553","48.185%"
"Oct 6, 2021 @ 14:37:14.553","46.28%"
"Oct 6, 2021 @ 14:37:13.553","47.489999999999995%"
"Oct 6, 2021 @ 14:37:12.553","46.295%"
"Oct 6, 2021 @ 14:37:11.553","43.004999999999995%"
"Oct 6, 2021 @ 14:37:10.553","41.905%"
"Oct 6, 2021 @ 14:37:09.553","43.275000000000006%"
"Oct 6, 2021 @ 14:37:08.553","42.425%"
"Oct 6, 2021 @ 14:37:07.553","42.075%"
"Oct 6, 2021 @ 14:37:06.553","41.53%"
"Oct 6, 2021 @ 14:37:05.553","40.254999999999995%"
"Oct 6, 2021 @ 14:37:04.553","43.47%"
"Oct 6, 2021 @ 14:37:03.553","41.2%"
"Oct 6, 2021 @ 14:37:02.553","38.66%"
"Oct 6, 2021 @ 14:37:01.553","39.754999999999995%"
"Oct 6, 2021 @ 14:37:00.553","40.44%"
"Oct 6, 2021 @ 14:36:59.553","42.045%"
"Oct 6, 2021 @ 14:36:58.553","42.64%"
"Oct 6, 2021 @ 14:36:57.553","44.41%"
"Oct 6, 2021 @ 14:36:56.553","49.34%"
"Oct 6, 2021 @ 14:36:55.553","54.239999999999995%"
"Oct 6, 2021 @ 14:36:54.553","61.675%"
"Oct 6, 2021 @ 14:36:53.553","61.394999999999996%"
"Oct 6, 2021 @ 14:36:52.553","59.505%"
"Oct 6, 2021 @ 14:36:51.553","60.175%"
"Oct 6, 2021 @ 14:36:50.553","61.94%"
"Oct 6, 2021 @ 14:36:49.553","62.295%"
"Oct 6, 2021 @ 14:36:48.553","61.144999999999996%"
"Oct 6, 2021 @ 14:36:47.553","59.67%"
"Oct 6, 2021 @ 14:36:46.553","58.55%"
"Oct 6, 2021 @ 14:36:45.553","60.15%"
"Oct 6, 2021 @ 14:36:44.553","62.385%"
"Oct 6, 2021 @ 14:36:43.553","60.675%"
"Oct 6, 2021 @ 14:36:42.553","60.56%"
"Oct 6, 2021 @ 14:36:41.553","59.215%"
"Oct 6, 2021 @ 14:36:40.553","63.485%"
"Oct 6, 2021 @ 14:36:39.553","70.725%"
"Oct 6, 2021 @ 14:36:38.553","71.49000000000001%"
"Oct 6, 2021 @ 14:36:37.553","69.065%"
"Oct 6, 2021 @ 14:36:36.553","66.215%"
"Oct 6, 2021 @ 14:36:35.553","65.975%"
"Oct 6, 2021 @ 14:36:34.553","65.83%"
"Oct 6, 2021 @ 14:36:33.553","65.94999999999999%"
"Oct 6, 2021 @ 14:36:32.553","69.215%"
"Oct 6, 2021 @ 14:36:31.553","69.345%"
"Oct 6, 2021 @ 14:36:30.553","65.555%"
"Oct 6, 2021 @ 14:36:29.553","65.87%"
"Oct 6, 2021 @ 14:36:28.553","66.25%"
"Oct 6, 2021 @ 14:36:27.553","63.58%"
"Oct 6, 2021 @ 14:36:26.553","62.14%"
"Oct 6, 2021 @ 14:36:25.553","65.025%"
"Oct 6, 2021 @ 14:36:24.553","64.81%"
"Oct 6, 2021 @ 14:36:23.554","64.67%"
"Oct 6, 2021 @ 14:36:22.553","65.02%"
"Oct 6, 2021 @ 14:36:21.553","67.5%"
"Oct 6, 2021 @ 14:36:20.553","67.42500000000001%"
"Oct 6, 2021 @ 14:36:19.553","67.765%"
"Oct 6, 2021 @ 14:36:18.553","66.96000000000001%"
"Oct 6, 2021 @ 14:36:17.553","66.10499999999999%"
"Oct 6, 2021 @ 14:36:16.553","67.205%"
"Oct 6, 2021 @ 14:36:15.553","78.91%"
"Oct 6, 2021 @ 14:36:14.553","75.925%"
"Oct 6, 2021 @ 14:36:13.553","75.97999999999999%"
"Oct 6, 2021 @ 14:36:12.553","74.815%"
"Oct 6, 2021 @ 14:36:11.553","77.015%"
"Oct 6, 2021 @ 14:36:10.553","76.565%"
"Oct 6, 2021 @ 14:36:09.553","75.5%"
"Oct 6, 2021 @ 14:36:08.553","74.82499999999999%"
"Oct 6, 2021 @ 14:36:07.553","74.91%"
"Oct 6, 2021 @ 14:36:06.553","74.12%"
"Oct 6, 2021 @ 14:36:05.553","75.515%"
"Oct 6, 2021 @ 14:36:04.553","74.265%"
"Oct 6, 2021 @ 14:36:03.553","75.97%"
"Oct 6, 2021 @ 14:36:02.553","76.35499999999999%"
"Oct 6, 2021 @ 14:36:01.553","76.16499999999999%"
"Oct 6, 2021 @ 14:36:00.553","73.505%"
